method,degradation_type,n_examples,mse_mean,mse_median,mae_mean,mae_median,psnr_mean,psnr_median,ssim_simple_mean,ssim_simple_median,edge_similarity_mean,edge_similarity_median,masked_mae_mean,masked_mae_median,outside_mask_mae_mean,outside_mask_mae_median,input_mae_mean,input_mae_median,input_psnr_mean,input_psnr_median,high_frequency_ratio_mean,high_frequency_ratio_median
conditional_ddpm_50_steps,blur_contrast,50,0.021354149980470537,0.01801797468215227,0.12684324160218238,0.11897355690598488,17.570160532648412,17.44355007194654,0.8921281841670995,0.9057841289023123,0.19605188377569602,0.19306707422319147,0.12684324160218238,0.11897355690598488,,,0.09243859216570854,0.09160611033439636,20.197024805596286,20.054463899915767,1.117593883359455,1.0421739566555646
conditional_ddpm_50_steps,grain,50,0.015023031532764434,0.010800646152347326,0.10129132390022277,0.08719159290194511,19.2257014412108,19.6655045911587,0.9214135057776054,0.9444893905973459,0.25225395454483596,0.25885839464486005,0.10129132390022277,0.08719159290194511,,,0.054927958548069,0.0552064161747694,23.284207431228477,23.272538097907585,1.9567301591641482,1.7601815003988146
conditional_ddpm_50_steps,scratch_dust,50,0.021199788628146053,0.01938861608505249,0.11442599393427372,0.10732721537351608,17.322985271370076,17.124858205801097,0.8807537786075595,0.9006361288599674,0.2388430801449991,0.24724180683617497,0.214599619358778,0.2228328138589859,0.10048187375068665,0.09527261927723885,0.037992235608398914,0.03741455264389515,21.40949965694921,21.32783318827817,1.791832749016897,1.6295675611341225
