example_id,method,degradation_type,mse,mae,psnr,ssim_simple,edge_similarity,masked_mae,outside_mask_mae,input_mae,input_psnr,high_frequency_ratio
example_00001,conditional_ddpm_v1_50_steps,scratch_dust,0.05056045204401016,0.21367187798023224,12.961890518273016,0.6836267669243576,0.4799713876967096,0.20133858919143677,0.21502795815467834,0.0343012809753418,22.362727736941576,0.67630883151211
example_00002,conditional_ddpm_v1_50_steps,grain,0.029854945838451385,0.1634334921836853,15.249837123597104,0.8404204582327441,0.4879060124395301,0.1634334921836853,nan,0.05612386018037796,23.0845212524317,0.7896218693220626
example_00003,conditional_ddpm_v1_50_steps,blur_contrast,0.04924444109201431,0.20991043746471405,13.076427872845597,0.7394600605965918,0.4523281596452328,0.20991043746471405,nan,0.10120347142219543,19.58438061830276,0.6309382902384452
example_00004,conditional_ddpm_v1_50_steps,scratch_dust,0.04155944660305977,0.20164652168750763,13.81330244051279,0.7981753790038862,0.586053412462908,0.19523392617702484,0.2024434208869934,0.04143688827753067,19.906637889137325,0.9074706336304234
example_00005,conditional_ddpm_v1_50_steps,grain,0.1009642481803894,0.31370779871940613,9.958323843035231,0.4630589292644372,0.374167776298269,0.31370779871940613,nan,0.0563349686563015,23.070696265383,1.1057263102851347
example_00006,conditional_ddpm_v1_50_steps,blur_contrast,0.13614508509635925,0.3629128932952881,8.659980322825794,0.514889972444319,0.2716927453769559,0.3629128932952881,nan,0.09315019100904465,20.390106721857414,0.6944787298083147
example_00007,conditional_ddpm_v1_50_steps,scratch_dust,0.0014012826140969992,0.02831648290157318,28.534742663095294,0.9757079923889459,0.5049234135667396,0.050131943076848984,0.025689318776130676,0.03592552989721298,21.9329631370165,0.8868969803133805
example_00008,conditional_ddpm_v1_50_steps,grain,0.09249319136142731,0.29782357811927795,10.338902355095387,0.7219945518785074,0.2889016018306636,0.29782357811927795,nan,0.05600322410464287,23.09577182889906,0.7513920090985229
example_00009,conditional_ddpm_v1_50_steps,blur_contrast,0.08776557445526123,0.29055389761924744,10.566758002205592,0.7354351443909509,0.4074505238649593,0.29055389761924744,nan,0.10178367048501968,19.437012375360098,0.6738914664188471
example_00010,conditional_ddpm_v1_50_steps,scratch_dust,0.020915139466524124,0.13362248241901398,16.795392351072625,0.9495692773244196,0.44168734491315137,0.10832387953996658,0.13826625049114227,0.038479432463645935,22.281086364154397,0.7832300525517147
example_00011,conditional_ddpm_v1_50_steps,grain,0.02832644432783127,0.13775776326656342,15.478079368003026,0.8734601911238746,0.3087866108786611,0.13775776326656342,nan,0.05473154038190842,23.301000476379702,0.8051284421933473
example_00012,conditional_ddpm_v1_50_steps,blur_contrast,0.02653270587325096,0.14262431859970093,15.762184572963216,0.897920345896676,0.513030528667163,0.14262431859970093,nan,0.0803823471069336,21.36654413524827,0.9159693988172868
example_00013,conditional_ddpm_v1_50_steps,scratch_dust,0.11146587133407593,0.3236768841743469,9.528580847247026,0.6971016852434866,0.587088915956151,0.2965388298034668,0.3253547251224518,0.026264265179634094,25.463753946808456,0.6287065702257892
example_00014,conditional_ddpm_v1_50_steps,grain,0.14881043136119843,0.37083789706230164,8.273666244096232,0.6147767463213548,0.43737730663525715,0.37083789706230164,nan,0.055408671498298645,23.243562669145934,0.5765233105172031
example_00015,conditional_ddpm_v1_50_steps,blur_contrast,0.029721608385443687,0.1621706485748291,15.26927692420796,0.7704427295690802,0.4808544941555824,0.1621706485748291,nan,0.10041767358779907,19.49921833360978,0.4854420096577785
example_00016,conditional_ddpm_v1_50_steps,scratch_dust,0.04988761991262436,0.21146933734416962,13.020072153125861,0.7811195697124659,0.5056179775280899,0.1939476877450943,0.21375687420368195,0.03826545178890228,20.750597825482473,0.6145448371487592
example_00017,conditional_ddpm_v1_50_steps,grain,0.014053860679268837,0.10500752925872803,18.522043560873062,0.8199272489177852,0.4067415730337079,0.10500752925872803,nan,0.05559632182121277,23.181902044440218,0.7518320124893659
example_00018,conditional_ddpm_v1_50_steps,blur_contrast,0.04736190661787987,0.2053452432155609,13.245708228189777,0.8071331830470606,0.4721549636803874,0.2053452432155609,nan,0.08749737590551376,20.671275263922965,0.5571790072206404
example_00019,conditional_ddpm_v1_50_steps,scratch_dust,0.05317990481853485,0.22613239288330078,12.742524443046037,0.7483632509747099,0.5572597137014315,0.2264702022075653,0.22606998682022095,0.04393238574266434,19.712664101694713,0.7894358797387449
example_00020,conditional_ddpm_v1_50_steps,grain,0.04186197370290756,0.1981414407491684,13.781802994547016,0.7664271672632972,0.44529750479846447,0.1981414407491684,nan,0.05507764592766762,23.298464356724764,0.8738743228662618
example_00021,conditional_ddpm_v1_50_steps,blur_contrast,0.048743072897195816,0.21460944414138794,13.120870951712346,0.6229832525388475,0.3364389233954451,0.21460944414138794,nan,0.11376570165157318,18.657798832110338,0.6350637829105562
example_00022,conditional_ddpm_v1_50_steps,scratch_dust,0.050617728382349014,0.1899852156639099,12.95697348967327,0.6084137237435071,0.2418111753371869,0.1535710245370865,0.19384169578552246,0.02705508843064308,24.594983548576476,0.8666034289308203
example_00023,conditional_ddpm_v1_50_steps,grain,0.03675323352217674,0.1750488430261612,14.347044459930656,0.863165788071727,0.38389121338912136,0.1750488430261612,nan,0.052501481026411057,23.477068449733622,0.8824142214802521
example_00024,conditional_ddpm_v1_50_steps,blur_contrast,0.023183412849903107,0.12257175147533417,16.34822630806482,0.8407153752499318,0.3732620320855615,0.12257175147533417,nan,0.10073553025722504,19.703581770583803,0.7006668673753785
example_00025,conditional_ddpm_v1_50_steps,scratch_dust,0.017659159377217293,0.12205547094345093,17.530299738346162,0.8711154066088161,0.4904510361641609,0.12089607119560242,0.12217670679092407,0.03793897479772568,20.52764474458207,0.6606526192814809
example_00026,conditional_ddpm_v1_50_steps,grain,0.00592047069221735,0.07167801260948181,22.27643764407732,0.9667385666194526,0.46594844170834937,0.07167801260948181,nan,0.05425474792718887,23.426766373559772,0.7798417402577672
example_00027,conditional_ddpm_v1_50_steps,blur_contrast,0.004337854217737913,0.06055501103401184,23.6272504741077,0.9763960652793665,0.43197912784196796,0.06055501103401184,nan,0.09369519352912903,19.64728528711384,0.66759266955923
example_00028,conditional_ddpm_v1_50_steps,scratch_dust,0.029092315584421158,0.12310551106929779,15.36221709983138,0.8236607036309991,0.42153846153846153,0.13638588786125183,0.12218223512172699,0.025612983852624893,25.807145244067172,1.0576935542186077
example_00029,conditional_ddpm_v1_50_steps,grain,0.07173526287078857,0.2620646357536316,11.442673059009723,0.563671866782886,0.2972508591065292,0.2620646357536316,nan,0.05299527198076248,23.51113101821427,1.324984057038504
example_00030,conditional_ddpm_v1_50_steps,blur_contrast,0.012910159304738045,0.09246538579463959,18.89068398729566,0.9283752014787728,0.5769230769230769,0.09246538579463959,nan,0.09881927073001862,19.795428332816737,0.917354798426686
example_00031,conditional_ddpm_v1_50_steps,scratch_dust,0.1337372064590454,0.35100889205932617,8.737477527085165,0.6072927931663263,0.40725326991676575,0.3443964421749115,0.3519641160964966,0.0373125858604908,21.10471261544027,0.7237346040121149
example_00032,conditional_ddpm_v1_50_steps,grain,0.06561523675918579,0.24156159162521362,11.82995299769615,0.43605198755807806,0.32686476652516677,0.24156159162521362,nan,0.05555611848831177,23.199261049253227,0.753359547002684
example_00033,conditional_ddpm_v1_50_steps,blur_contrast,0.06675443053245544,0.24257884919643402,11.755199046159388,0.7187018421619311,0.4125,0.24257884919643402,nan,0.10221952944993973,19.276185396976768,0.5038248114128716
example_00034,conditional_ddpm_v1_50_steps,scratch_dust,0.011530729942023754,0.07626210898160934,19.381431992309896,0.8771387064985389,0.48102277267279264,0.10499198734760284,0.07230830937623978,0.03706054762005806,20.96326181149392,0.6627303863980936
example_00035,conditional_ddpm_v1_50_steps,grain,0.014755675569176674,0.11151626706123352,18.310409021078307,0.8632162992379344,0.4260284810126582,0.11151626706123352,nan,0.0551350936293602,23.264548022067217,0.6455369309023661
example_00036,conditional_ddpm_v1_50_steps,blur_contrast,0.053442228585481644,0.21495530009269714,12.721154397129652,0.6210737868279202,0.37339606501283146,0.21495530009269714,nan,0.07681693136692047,21.48988700698023,0.3825036819383204
example_00037,conditional_ddpm_v1_50_steps,scratch_dust,0.05051416903734207,0.21691511571407318,12.965867867995765,0.757567716008241,0.6404833836858006,0.23090609908103943,0.2156038135290146,0.03150012716650963,22.34722549499112,0.7379639953920579
example_00038,conditional_ddpm_v1_50_steps,grain,0.03919018805027008,0.18810796737670898,14.068226525974605,0.757813880356503,0.5241138872748402,0.18810796737670898,nan,0.05526912957429886,23.281307330422255,0.6888054992567977
example_00039,conditional_ddpm_v1_50_steps,blur_contrast,0.041981033980846405,0.1968606412410736,13.769468690731532,0.7752078918060382,0.4109357384441939,0.1968606412410736,nan,0.12004634737968445,18.062889934787453,0.49160234234123235
example_00040,conditional_ddpm_v1_50_steps,scratch_dust,0.030897758901119232,0.158491313457489,15.100730199982852,0.7914850143376396,0.42566804666917574,0.15803617238998413,0.15855227410793304,0.035700779408216476,21.689470772351818,0.602908091844828
example_00041,conditional_ddpm_v1_50_steps,grain,0.014711575582623482,0.09919410198926926,18.323408126432387,0.7518322240441655,0.3301654347060894,0.09919410198926926,nan,0.055237777531147,23.247285843230117,0.6925702566700603
example_00042,conditional_ddpm_v1_50_steps,blur_contrast,0.06594070792198181,0.24683885276317596,11.80846394697264,0.775439999184936,0.2573396158028271,0.24683885276317596,nan,0.09075377136468887,20.075082113696105,0.4295854547580214
example_00043,conditional_ddpm_v1_50_steps,scratch_dust,0.03389468789100647,0.15506711602210999,14.698683608056587,0.8614408071433627,0.4806045340050378,0.14879478514194489,0.15571552515029907,0.030341412872076035,23.928810038729843,0.6422616379960987
example_00044,conditional_ddpm_v1_50_steps,grain,0.024351945146918297,0.12395545840263367,16.134663431625405,0.8347066283866158,0.3790018832391714,0.12395545840263367,nan,0.05519947409629822,23.26310902718838,0.7024869148237816
example_00045,conditional_ddpm_v1_50_steps,blur_contrast,0.04207863658666611,0.15504102408885956,13.759383404436761,0.7859904462015467,0.4997416020671835,0.15504102408885956,nan,0.0888451635837555,20.493759946330815,0.6343531950296808
example_00046,conditional_ddpm_v1_50_steps,scratch_dust,0.004316199570894241,0.04903540015220642,23.648984827717218,0.9509383568595426,0.5493867010974822,0.05858646705746651,0.0472903847694397,0.03954431787133217,20.79849109279084,0.7283878399867034
example_00047,conditional_ddpm_v1_50_steps,grain,0.034347206354141235,0.17082233726978302,14.641085807098237,0.7165831365492799,0.34001336005344024,0.17082233726978302,nan,0.05556856095790863,23.147305238934525,0.6928455860599027
example_00048,conditional_ddpm_v1_50_steps,blur_contrast,0.011625805869698524,0.07776620984077454,19.345769332652843,0.841705934224497,0.3876967095851216,0.07776620984077454,nan,0.06578895449638367,22.650823173757676,0.5569285442253373
example_00049,conditional_ddpm_v1_50_steps,scratch_dust,0.03292711079120636,0.15234039723873138,14.824463750422582,0.7913494925042271,0.5109489051094891,0.14689622819423676,0.153108611702919,0.046706974506378174,18.834225012071155,1.0560266934774711
example_00050,conditional_ddpm_v1_50_steps,grain,0.04631759598851204,0.1775137037038803,13.342539897818657,0.694481105011861,0.2624113475177305,0.1775137037038803,nan,0.05215466022491455,23.524383079619263,1.2475676151325665
example_00051,conditional_ddpm_v1_50_steps,blur_contrast,0.05597349628806114,0.2233254611492157,12.520175647890284,0.7634954277199782,0.4257602862254025,0.2233254611492157,nan,0.10853438824415207,19.146422592461217,0.7685403907107935
example_00052,conditional_ddpm_v1_50_steps,scratch_dust,0.007729433476924896,0.08450976014137268,21.11852336206093,0.9182402524379035,0.5500848896434635,0.09479956328868866,0.08320318907499313,0.03549637272953987,21.327879588971417,0.8219895101194885
example_00053,conditional_ddpm_v1_50_steps,grain,0.007826617918908596,0.08149845153093338,21.064258671204396,0.8855312521722676,0.3315508021390374,0.08149845153093338,nan,0.05604702979326248,23.097585589639706,0.6455105285249364
example_00054,conditional_ddpm_v1_50_steps,blur_contrast,0.06703458726406097,0.24750307202339172,11.737010602526718,0.65523675315152,0.2153558052434457,0.24750307202339172,nan,0.08574625849723816,20.773245630109102,0.398437051006281
example_00055,conditional_ddpm_v1_50_steps,scratch_dust,0.04557369276881218,0.18135005235671997,13.41285779753263,0.8589665693840872,0.40630092341118956,0.20102684199810028,0.1785406470298767,0.04491756856441498,18.818371930508228,0.6502108443905031
example_00056,conditional_ddpm_v1_50_steps,grain,0.04976588487625122,0.20319704711437225,13.030682694312807,0.7122414639095593,0.3147153598281418,0.20319704711437225,nan,0.05485576391220093,23.35374809927686,0.7120451767119745
example_00057,conditional_ddpm_v1_50_steps,blur_contrast,0.030132316052913666,0.16514942049980164,15.209674859720776,0.8060398719644377,0.3181818181818182,0.16514942049980164,nan,0.10325400531291962,19.200945472247053,0.543968756547693
example_00058,conditional_ddpm_v1_50_steps,scratch_dust,0.010835512541234493,0.09872664511203766,19.651505408679068,0.9109206073801888,0.5468634686346864,0.10127177089452744,0.09843604266643524,0.03529124706983566,21.315667179577215,0.7952759308164158
example_00059,conditional_ddpm_v1_50_steps,grain,0.029779799282550812,0.16500364243984222,15.260782337421492,0.7457147228362221,0.3446286950252343,0.16500364243984222,nan,0.056434303522109985,23.087641500123866,0.7634538817200776
example_00060,conditional_ddpm_v1_50_steps,blur_contrast,0.031122300773859024,0.1690068244934082,15.069283044697581,0.8150640124784371,0.5533384497313891,0.1690068244934082,nan,0.09517032653093338,20.090666381797682,0.6739585523144445
example_00061,conditional_ddpm_v1_50_steps,scratch_dust,0.06838783621788025,0.25046074390411377,11.650211370697303,0.7347943198271694,0.576271186440678,0.25409722328186035,0.2495422214269638,0.06733398884534836,15.82592666062312,0.6730114368348689
example_00062,conditional_ddpm_v1_50_steps,grain,0.015848960727453232,0.09476126730442047,17.99999210741514,0.8258384858222783,0.4695827048768225,0.09476126730442047,nan,0.053016334772109985,23.725903918531877,0.6927249740053447
example_00063,conditional_ddpm_v1_50_steps,blur_contrast,0.016002114862203598,0.08077727258205414,17.958226165760134,0.8245670032806914,0.4052319842053307,0.08077727258205414,nan,0.12113587558269501,17.996856299847252,0.5782533177883973
example_00064,conditional_ddpm_v1_50_steps,scratch_dust,0.12527242302894592,0.32435446977615356,9.021445223377896,0.6102448023821643,0.46179883945841393,0.407125324010849,0.3060959279537201,0.040918923914432526,22.725216400792725,0.7247332734857685
example_00065,conditional_ddpm_v1_50_steps,grain,0.03643083572387695,0.15434786677360535,14.385308659223695,0.8509433971969624,0.42238946378174974,0.15434786677360535,nan,0.05359819903969765,23.469893815007094,0.7465817183291968
example_00066,conditional_ddpm_v1_50_steps,blur_contrast,0.037133120000362396,0.17391642928123474,14.30238558933969,0.8939311383786509,0.5591120289106867,0.17391642928123474,nan,0.09065012633800507,19.764773492819035,0.7560309975180863
example_00067,conditional_ddpm_v1_50_steps,scratch_dust,0.07063950598239899,0.25421142578125,11.50952346659654,0.7685610400894334,0.585379159847245,0.27429673075675964,0.25192418694496155,0.026903100311756134,25.52846028844666,0.615124787916446
example_00068,conditional_ddpm_v1_50_steps,grain,0.08871351927518845,0.2792741358280182,10.52010191902024,0.653578152740551,0.4422680412371134,0.2792741358280182,nan,0.05530431121587753,23.233740622495866,0.6421507140935492
example_00069,conditional_ddpm_v1_50_steps,blur_contrast,0.05538501590490341,0.22406604886054993,12.566077152358648,0.8033394004858749,0.5618279569892473,0.22406604886054993,nan,0.09767898917198181,19.842707699991248,0.558359151979416
example_00070,conditional_ddpm_v1_50_steps,scratch_dust,0.031300611793994904,0.16519033908843994,15.044471737583633,0.8503633627570891,0.5542215336948102,0.15902556478977203,0.16620218753814697,0.0392867773771286,20.88152408896815,0.6926918132225416
example_00071,conditional_ddpm_v1_50_steps,grain,0.014461720362305641,0.09820269793272018,18.397800404153166,0.8307649455388879,0.41663691538736164,0.09820269793272018,nan,0.05441415682435036,23.48003509346054,0.6727730137220406
example_00072,conditional_ddpm_v1_50_steps,blur_contrast,0.007602011319249868,0.07532551884651184,21.190714880762332,0.9158536164742187,0.5417142857142857,0.07532551884651184,nan,0.0844334065914154,20.87415543730055,0.6536877319241845
example_00073,conditional_ddpm_v1_50_steps,scratch_dust,0.09963072836399078,0.293912798166275,10.01606694701467,0.6271955248037745,0.396078431372549,0.25782302021980286,0.2993465065956116,0.034172747284173965,23.331872728822688,0.6015497328780419
example_00074,conditional_ddpm_v1_50_steps,grain,0.13542133569717407,0.3394770920276642,8.683129069538106,0.5755193517354236,0.3062465450525152,0.3394770920276642,nan,0.05547425523400307,23.147791156104883,0.7019513361835267
example_00075,conditional_ddpm_v1_50_steps,blur_contrast,0.01870364136993885,0.09215614199638367,17.280738334143674,0.8536048674981584,0.5206611570247934,0.09215614199638367,nan,0.07983589917421341,21.25445517031823,0.6819215521091017
example_00076,conditional_ddpm_v1_50_steps,scratch_dust,0.04523725062608719,0.1947225034236908,13.445037979597384,0.7584429005222719,0.4594017094017094,0.19679705798625946,0.19440726935863495,0.036673031747341156,22.385947327279325,0.5924868701510406
example_00077,conditional_ddpm_v1_50_steps,grain,0.0531252920627594,0.16742229461669922,12.746986693482935,0.7008629702613491,0.44342263094762097,0.16742229461669922,nan,0.05428609997034073,23.40845357510409,0.7450780563413836
example_00078,conditional_ddpm_v1_50_steps,blur_contrast,0.026529580354690552,0.13556410372257233,15.76269619640123,0.805300412402763,0.24581239530988275,0.13556410372257233,nan,0.10127072036266327,19.380921645838484,0.39225683362368463
example_00079,conditional_ddpm_v1_50_steps,scratch_dust,0.035576075315475464,0.17388510704040527,14.488419641454504,0.6225559326900971,0.4009584664536741,0.16641786694526672,0.17454157769680023,0.03343170881271362,21.698170434106657,0.6989786633372364
example_00080,conditional_ddpm_v1_50_steps,grain,0.04096733033657074,0.19098691642284393,13.875623362145959,0.6510549002620349,0.33827893175074186,0.19098691642284393,nan,0.055490292608737946,23.238642048259383,0.8093229345173164
example_00081,conditional_ddpm_v1_50_steps,blur_contrast,0.009261751547455788,0.0907585620880127,20.33306873419454,0.9417417368662093,0.5778132482043097,0.0907585620880127,nan,0.08922885358333588,20.627314551023062,0.7869793136579731
example_00082,conditional_ddpm_v1_50_steps,scratch_dust,0.015375339426100254,0.11589045077562332,18.1317528795871,0.866555955404385,0.5574983187626092,0.1167391762137413,0.11576039344072342,0.03974489867687225,20.78941181224993,0.7227217436789471
example_00083,conditional_ddpm_v1_50_steps,grain,0.02795442007482052,0.13927698135375977,15.535495129176603,0.5847975775279821,0.3669108669108669,0.13927698135375977,nan,0.05547928065061569,23.16048724927413,0.7620241262845268
example_00084,conditional_ddpm_v1_50_steps,blur_contrast,0.06928980350494385,0.2496139109134674,11.593306702561364,0.7576529505282317,0.36629798308392975,0.2496139109134674,nan,0.07206791639328003,21.82594279063617,0.5532046235912377
example_00085,conditional_ddpm_v1_50_steps,scratch_dust,0.010825092904269695,0.09737453609704971,19.65568367710067,0.9127168702793075,0.49141630901287553,0.11403746902942657,0.09555993974208832,0.039336081594228745,20.10520851179862,0.7635993484049098
example_00086,conditional_ddpm_v1_50_steps,grain,0.1103857085108757,0.31623345613479614,9.570871504893837,0.5744786306427833,0.23960739030023095,0.31623345613479614,nan,0.05604391545057297,23.13983963979323,0.8229076001962407
example_00087,conditional_ddpm_v1_50_steps,blur_contrast,0.03174201026558876,0.16824904084205627,14.983655722375623,0.7823938831834772,0.16027475672581568,0.16824904084205627,nan,0.10920338332653046,18.79602173104392,0.6229401481966026
example_00088,conditional_ddpm_v1_50_steps,scratch_dust,0.008460880257189274,0.08100418746471405,20.725844512691577,0.9414460792001357,0.4744920993227991,0.09904791414737701,0.0781303122639656,0.03582332655787468,22.139590906024942,0.6968194180550623
example_00089,conditional_ddpm_v1_50_steps,grain,0.050144147127866745,0.170245960354805,12.997797509468478,0.7411534387377763,0.3424140821458508,0.170245960354805,nan,0.05479903519153595,23.317063049054436,0.740035643583279
example_00090,conditional_ddpm_v1_50_steps,blur_contrast,0.018196115270256996,0.11421425640583038,17.400213206287404,0.9218423093183633,0.4265927977839335,0.11421425640583038,nan,0.08573739975690842,20.518855413081745,0.583360381897052
example_00091,conditional_ddpm_v1_50_steps,scratch_dust,0.20493370294570923,0.43442171812057495,6.883866126105436,0.42342592877097224,0.37835337650323775,0.4797229766845703,0.4271543323993683,0.03736931458115578,21.432779566357226,0.8603573584625174
example_00092,conditional_ddpm_v1_50_steps,grain,0.02792341262102127,0.14000914990901947,15.540315061094299,0.6917703427353061,0.4327979712595097,0.14000914990901947,nan,0.056150905787944794,23.091924428073924,0.962489145272959
