example_id,method,degradation_type,mse,mae,psnr,ssim_simple,edge_similarity,masked_mae,outside_mask_mae,input_mae,input_psnr,high_frequency_ratio
example_00004,conditional_ddpm_v3_splitaware_50_steps,scratch_dust,0.11918222904205322,0.340950071811676,9.237884963100333,0.6025001159710726,0.44382801664355065,0.35085588693618774,0.33971908688545227,0.04143688827753067,19.906637889137325,0.9386652850609467
example_00005,conditional_ddpm_v3_splitaware_50_steps,grain,0.13296537101268768,0.35849109292030334,8.76261450283338,0.3130911686485154,0.13082706766917293,0.35849109292030334,nan,0.0563349686563015,23.070696265383,1.1780228753002
example_00006,conditional_ddpm_v3_splitaware_50_steps,blur_contrast,0.09761987626552582,0.30630698800086975,10.104617471531034,0.44616995206709126,0.19364599092284418,0.30630698800086975,nan,0.09315019100904465,20.390106721857414,0.9119039222631977
example_00022,conditional_ddpm_v3_splitaware_50_steps,scratch_dust,0.04844571650028229,0.20934149622917175,13.147446166014662,0.6403010874701626,0.2769709543568465,0.19448882341384888,0.2109144777059555,0.02705508843064308,24.594983548576476,1.1754520202925927
example_00023,conditional_ddpm_v3_splitaware_50_steps,grain,0.026925723999738693,0.15870864689350128,15.698326102263014,0.8685403912747747,0.33516483516483514,0.15870864689350128,nan,0.052501481026411057,23.477068449733622,0.9060177833715368
example_00024,conditional_ddpm_v3_splitaware_50_steps,blur_contrast,0.04588126391172409,0.20991545915603638,13.383646269013983,0.7031291515891261,0.3408323959505062,0.20991545915603638,nan,0.10073553025722504,19.703581770583803,0.7212841173109815
example_00025,conditional_ddpm_v3_splitaware_50_steps,scratch_dust,0.008876347914338112,0.0772300586104393,20.51765683646429,0.9503520091105421,0.5179425837320574,0.13968218863010406,0.07069980353116989,0.03793897479772568,20.52764474458207,0.7342338241417262
example_00026,conditional_ddpm_v3_splitaware_50_steps,grain,0.03267264366149902,0.16325590014457703,14.858157237691227,0.8404911039493848,0.391287284144427,0.16325590014457703,nan,0.05425474792718887,23.426766373559772,0.6442507618283427
example_00027,conditional_ddpm_v3_splitaware_50_steps,blur_contrast,0.010472842492163181,0.08983992040157318,19.799354280520248,0.9585304752333005,0.40675990675990675,0.08983992040157318,nan,0.09369519352912903,19.64728528711384,0.5609887718556191
example_00043,conditional_ddpm_v3_splitaware_50_steps,scratch_dust,0.0545116625726223,0.1954731047153473,12.635105720522056,0.7883371206028581,0.3691542288557214,0.18317429721355438,0.19674447178840637,0.030341412872076035,23.928810038729843,0.6817741310776007
example_00044,conditional_ddpm_v3_splitaware_50_steps,grain,0.019298281520605087,0.12933015823364258,17.144813624609842,0.8768686209702083,0.3826732673267327,0.12933015823364258,nan,0.05519947409629822,23.26310902718838,0.6827039304089783
example_00045,conditional_ddpm_v3_splitaware_50_steps,blur_contrast,0.022327963262796402,0.13187089562416077,16.511508910831093,0.8356036940797326,0.4722792607802875,0.13187089562416077,nan,0.0888451635837555,20.493759946330815,0.6218934042286797
example_00046,conditional_ddpm_v3_splitaware_50_steps,scratch_dust,0.017847534269094467,0.12483125925064087,17.48421775478664,0.9176139916876654,0.4472049689440994,0.13197758793830872,0.12352558970451355,0.03954431787133217,20.79849109279084,0.685903153056226
example_00047,conditional_ddpm_v3_splitaware_50_steps,grain,0.10970723628997803,0.3089585304260254,9.59764725413812,0.6437259335280401,0.24795640326975477,0.3089585304260254,nan,0.05556856095790863,23.147305238934525,0.6706365593388105
example_00048,conditional_ddpm_v3_splitaware_50_steps,blur_contrast,0.018828408792614937,0.12822791934013367,17.251863810872567,0.8912296781754626,0.47489823609226595,0.12822791934013367,nan,0.06578895449638367,22.650823173757676,0.5911074853837303
example_00052,conditional_ddpm_v3_splitaware_50_steps,scratch_dust,0.02728291042149067,0.15729263424873352,15.641093029095073,0.8383013197777898,0.3666546373150487,0.17681261897087097,0.15481403470039368,0.03549637272953987,21.327879588971417,0.528538858257402
example_00053,conditional_ddpm_v3_splitaware_50_steps,grain,0.0031776418909430504,0.050173528492450714,24.978950478305183,0.9566872406953231,0.2920265780730897,0.050173528492450714,nan,0.05604702979326248,23.097585589639706,0.6003552611709142
example_00054,conditional_ddpm_v3_splitaware_50_steps,blur_contrast,0.0785057544708252,0.2743881940841675,11.050985083078666,0.7235029913277314,0.25338703771512266,0.2743881940841675,nan,0.08574625849723816,20.773245630109102,0.35209988355146626
example_00121,conditional_ddpm_v3_splitaware_50_steps,scratch_dust,0.04450672119855881,0.19374403357505798,13.5157439892852,0.7211990313006074,0.4034531360112755,0.2010813057422638,0.1926030069589615,0.036740291863679886,21.572733929979595,0.5349670065137596
example_00122,conditional_ddpm_v3_splitaware_50_steps,grain,0.07308995723724365,0.2589379549026489,11.361422922087147,0.7711901841201426,0.4129407488186114,0.2589379549026489,nan,0.055213358253240585,23.344482439460883,0.5758047710718188
example_00123,conditional_ddpm_v3_splitaware_50_steps,blur_contrast,0.014373669400811195,0.10902291536331177,18.42432348282288,0.8496134609180213,0.47356409281095474,0.10902291536331177,nan,0.08039383590221405,21.156973853806612,0.49093674757514205
