method,degradation_type,n_examples,mse_mean,mse_median,mae_mean,mae_median,psnr_mean,psnr_median,ssim_simple_mean,ssim_simple_median,edge_similarity_mean,edge_similarity_median,masked_mae_mean,masked_mae_median,outside_mask_mae_mean,outside_mask_mae_median,input_mae_mean,input_mae_median,input_psnr_mean,input_psnr_median,high_frequency_ratio_mean,high_frequency_ratio_median
conditional_ddpm_v1_100_steps,blur_contrast,50,0.05199086170643568,0.022679980844259262,0.17783428840339183,0.13069459050893784,15.383623142710487,16.443686008271975,0.7595726008260142,0.7906756933354713,0.42382651944099065,0.4580664429871384,0.17783428840339183,0.13069459050893784,,,0.09243859216570854,0.09160611033439636,20.197024805596286,20.054463899915767,0.6369924787285869,0.6383523306154558
conditional_ddpm_v1_100_steps,grain,50,0.05161140073090792,0.03638140857219696,0.181321003139019,0.1664566472172737,14.789060475119689,14.395129242733038,0.7323911514323974,0.7589528195565081,0.3834605499694829,0.38157641898978345,0.181321003139019,0.1664566472172737,,,0.054927958548069,0.0552064161747694,23.284207431228477,23.272538097907585,0.8192738487891357,0.7673612084217394
conditional_ddpm_v1_100_steps,scratch_dust,50,0.04295425489312038,0.024530606344342232,0.15929101068526508,0.13636857271194458,16.753164862473923,16.103307060246927,0.8135163426422491,0.8452988354244233,0.49168849056820496,0.5170608902706422,0.1622642271220684,0.14178087562322617,0.15868860794231296,0.13731621205806732,0.037992235608398914,0.03741455264389515,21.40949965694921,21.32783318827817,0.7779947618441229,0.7791456534367501
