example_id,method,degradation_type,mse,mae,psnr,ssim_simple,edge_similarity,masked_mae,outside_mask_mae,input_mae,input_psnr,high_frequency_ratio
example_00088,conditional_ddpm_50_steps,scratch_dust,0.014176934957504272,0.09553509950637817,18.484176531393473,0.9386116033819336,0.2285272117616714,0.15029311180114746,0.08681364357471466,0.03582332655787468,22.139590906024942,1.5805286441369915
example_00089,conditional_ddpm_50_steps,grain,0.007089555263519287,0.06914564967155457,21.493810077869632,0.9592247522585763,0.2607991360691145,0.06914564967155457,nan,0.05479903519153595,23.317063049054436,1.641217020793152
example_00090,conditional_ddpm_50_steps,blur_contrast,0.008518450893461704,0.07630997896194458,20.69639375842485,0.9432709767817933,0.17274857716772682,0.07630997896194458,nan,0.08573739975690842,20.518855413081745,0.9895702437131334
example_00091,conditional_ddpm_50_steps,scratch_dust,0.023827621713280678,0.13595737516880035,16.229193033666665,0.8713928981317385,0.24964605946201038,0.2303510457277298,0.12081453949213028,0.03736931458115578,21.432779566357226,2.1568769567968267
example_00092,conditional_ddpm_50_steps,grain,0.0060879262164235115,0.06202536076307297,22.155306197056674,0.9553019888125935,0.24195121951219511,0.06202536076307297,nan,0.056150905787944794,23.091924428073924,2.3350066986582743
example_00093,conditional_ddpm_50_steps,blur_contrast,0.02189456671476364,0.1404423862695694,16.596636449111873,0.8919187577135187,0.18039950062421972,0.1404423862695694,nan,0.09789058566093445,19.908339654684422,1.2956678988330375
example_00094,conditional_ddpm_50_steps,scratch_dust,0.01092560589313507,0.08320935070514679,19.615544693462105,0.9410343876310439,0.21205357142857142,0.1412642002105713,0.07339614629745483,0.0368444100022316,21.930269925280513,1.2160685339139032
example_00095,conditional_ddpm_50_steps,grain,0.006856213789433241,0.06434349715709686,21.63915648768121,0.9665574274928543,0.22781065088757396,0.06434349715709686,nan,0.053953640162944794,23.37466608619776,1.3298835037172747
example_00096,conditional_ddpm_50_steps,blur_contrast,0.018821485340595245,0.10697045177221298,17.25346106213236,0.9120431221865103,0.13842034805890227,0.10697045177221298,nan,0.0948888435959816,19.870932275288027,0.8088030450513505
example_00097,conditional_ddpm_50_steps,scratch_dust,0.027767116203904152,0.1454848349094391,15.564692222218321,0.8440598315073203,0.2964458804523425,0.27282875776290894,0.1334378719329834,0.03332807123661041,21.99960026602711,1.763706663604637
example_00098,conditional_ddpm_50_steps,grain,0.031484365463256836,0.16757670044898987,15.01905055056315,0.84386157411545,0.2991975544516622,0.16757670044898987,nan,0.054515641182661057,23.44578175933652,2.0125326455290597
example_00099,conditional_ddpm_50_steps,blur_contrast,0.03394318372011185,0.17401769757270813,14.692474252113243,0.829658968278471,0.1939034716342083,0.17401769757270813,nan,0.08202837407588959,20.96481922113935,1.1163982795015641
example_00100,conditional_ddpm_50_steps,scratch_dust,0.034985169768333435,0.1630656123161316,14.561160142980311,0.8146187300182154,0.268168835290384,0.2629227340221405,0.14166130125522614,0.04583070054650307,19.72516138085701,1.3791537505672233
