example_id,method,degradation_type,mse,mae,psnr,ssim_simple,edge_similarity,masked_mae,outside_mask_mae,input_mae,input_psnr,high_frequency_ratio
example_00001,unchanged,scratch_dust,0.005803997628390789,0.0343012809753418,22.362727736941576,0.9394001796045058,0.4640911342248638,0.1739673614501953,0.01894472725689411,0.0343012809753418,22.362727736941576,2.2822970233491975
example_00001,median,scratch_dust,0.004911739379167557,0.027285825461149216,23.08764685269214,0.9476741973649602,0.372818614489688,0.15942396223545074,0.012756986543536186,0.0343012809753418,22.362727736941576,1.2498145288222133
example_00001,inpaint_or_denoise,scratch_dust,0.0008283116039820015,0.019952990114688873,30.818062544806843,0.9911912080208359,0.6082064857710126,0.02912302315235138,0.01894472725689411,0.0343012809753418,22.362727736941576,1.8522177493152403
example_00001,nl_means_denoise,scratch_dust,0.005445357412099838,0.02579513192176819,22.639736095705523,0.9428898499781815,0.4700899947061937,0.17216001451015472,0.009702036157250404,0.0343012809753418,22.362727736941576,1.411211758008204
example_00002,unchanged,grain,0.004915275610983372,0.05612386018037796,23.0845212524317,0.9500409798810732,0.14889671796773596,0.05612386018037796,nan,0.05612386018037796,23.0845212524317,4.483402607577567
example_00002,median,grain,0.0013648306485265493,0.02785811945796013,28.649212335853242,0.9854615527449266,0.3935103244837758,0.02785811945796013,nan,0.05612386018037796,23.0845212524317,1.507782157228781
example_00002,inpaint_or_denoise,grain,0.004801311530172825,0.055408671498298645,23.18640114183799,0.9511442199789675,0.15191070752932273,0.055408671498298645,nan,0.05612386018037796,23.0845212524317,4.421812313915518
example_00002,nl_means_denoise,grain,0.004801311530172825,0.055408671498298645,23.18640114183799,0.9511442199789675,0.15191070752932273,0.055408671498298645,nan,0.05612386018037796,23.0845212524317,4.421812313915518
example_00003,unchanged,blur_contrast,0.011004287749528885,0.10120347142219543,19.58438061830276,0.9045667257941838,0.42955589586523735,0.10120347142219543,nan,0.10120347142219543,19.58438061830276,0.3419987663810808
example_00003,median,blur_contrast,0.011102377437055111,0.1016453206539154,19.54584012453269,0.9028023870747839,0.38163884673748105,0.1016453206539154,nan,0.10120347142219543,19.58438061830276,0.3226089871941945
example_00003,inpaint_or_denoise,blur_contrast,0.011144692078232765,0.1014212965965271,19.529319263377836,0.9013248578442715,0.35575485799701045,0.1014212965965271,nan,0.10120347142219543,19.58438061830276,0.2736972820664986
example_00003,nl_means_denoise,blur_contrast,0.011144692078232765,0.1014212965965271,19.529319263377836,0.9013248578442715,0.35575485799701045,0.1014212965965271,nan,0.10120347142219543,19.58438061830276,0.2736972820664986
example_00004,unchanged,scratch_dust,0.010217301547527313,0.04143688827753067,19.906637889137325,0.7636708740390905,0.32961309523809523,0.2230551838874817,0.018867017701268196,0.04143688827753067,19.906637889137325,3.7759537349214685
example_00004,median,scratch_dust,0.007288138847798109,0.031183699145913124,21.37383362124776,0.8170569964068586,0.27157561361836896,0.19673888385295868,0.010610004886984825,0.04143688827753067,19.906637889137325,1.9900868076421088
example_00004,inpaint_or_denoise,scratch_dust,0.001175477635115385,0.020537491887807846,29.29785629438554,0.9652364269063656,0.5459183673469388,0.033979710191488266,0.018867017701268196,0.04143688827753067,19.906637889137325,2.6679275597922687
example_00004,nl_means_denoise,scratch_dust,0.00983375497162342,0.030724380165338516,20.072806172577362,0.7695038902114931,0.321875,0.22228646278381348,0.006918785162270069,0.04143688827753067,19.906637889137325,2.0916154560616698
example_00005,unchanged,grain,0.004930947441607714,0.0563349686563015,23.070696265383,0.8725014558121225,0.08346364347146208,0.0563349686563015,nan,0.0563349686563015,23.070696265383,7.452312199668119
example_00005,median,grain,0.001140289707109332,0.025995710864663124,29.429847958436767,0.966517970925529,0.358739837398374,0.025995710864663124,nan,0.0563349686563015,23.070696265383,2.2812582363942675
example_00005,inpaint_or_denoise,grain,0.0047912257723510265,0.055425189435482025,23.19553363816039,0.8756618981059026,0.08579465541490858,0.055425189435482025,nan,0.0563349686563015,23.070696265383,7.3347244273795145
example_00005,nl_means_denoise,grain,0.0047912257723510265,0.055425189435482025,23.19553363816039,0.8756618981059026,0.08579465541490858,0.055425189435482025,nan,0.0563349686563015,23.070696265383,7.3347244273795145
example_00006,unchanged,blur_contrast,0.009140907786786556,0.09315019100904465,20.390106721857414,0.866808737727721,0.28343023255813954,0.09315019100904465,nan,0.09315019100904465,20.390106721857414,0.27131420697623915
example_00006,median,blur_contrast,0.009212899953126907,0.09338332712650299,20.356036450036463,0.86280737277359,0.2586705202312139,0.09338332712650299,nan,0.09315019100904465,20.390106721857414,0.2621980175460237
example_00006,inpaint_or_denoise,blur_contrast,0.009238097816705704,0.09312457591295242,20.34417443579987,0.8582419212810002,0.2581560283687943,0.09312457591295242,nan,0.09315019100904465,20.390106721857414,0.22071561549190646
example_00006,nl_means_denoise,blur_contrast,0.009238097816705704,0.09312457591295242,20.34417443579987,0.8582419212810002,0.2581560283687943,0.09312457591295242,nan,0.09315019100904465,20.390106721857414,0.22071561549190646
example_00007,unchanged,scratch_dust,0.006407722365111113,0.03592552989721298,21.9329631370165,0.9047278509627517,0.4523318200577796,0.17677122354507446,0.018963947892189026,0.03592552989721298,21.9329631370165,2.3925663225183564
example_00007,median,scratch_dust,0.005216066259890795,0.029275331646203995,22.826569003815482,0.9199373479150871,0.30343926861123205,0.15846164524555206,0.01371784694492817,0.03592552989721298,21.9329631370165,1.1789805491161678
example_00007,inpaint_or_denoise,scratch_dust,0.0008303277427330613,0.020399145781993866,30.807504512799312,0.9873626593628436,0.541042849767682,0.03231675550341606,0.018963947892189026,0.03592552989721298,21.9329631370165,1.883853602426228
example_00007,nl_means_denoise,scratch_dust,0.0060446858406066895,0.027242742478847504,22.186262657273478,0.9093258988334542,0.4346305203323131,0.17453542351722717,0.009504768997430801,0.03592552989721298,21.9329631370165,1.4063415588047024
example_00008,unchanged,grain,0.004902558866888285,0.05600322410464287,23.09577182889906,0.9301939147315008,0.15939086294416244,0.05600322410464287,nan,0.05600322410464287,23.09577182889906,4.755720835822542
example_00008,median,grain,0.0013479716144502163,0.02810680866241455,28.70319253065858,0.9794306606629535,0.26333615580016934,0.02810680866241455,nan,0.05600322410464287,23.09577182889906,1.4798917633583692
example_00008,inpaint_or_denoise,grain,0.0047744568437337875,0.05515974387526512,23.210760278889207,0.9318935867762318,0.16365531619179985,0.05515974387526512,nan,0.05600322410464287,23.09577182889906,4.685416452635372
example_00008,nl_means_denoise,grain,0.0047744568437337875,0.05515974387526512,23.210760278889207,0.9318935867762318,0.16365531619179985,0.05515974387526512,nan,0.05600322410464287,23.09577182889906,4.685416452635372
example_00009,unchanged,blur_contrast,0.011384101584553719,0.10178367048501968,19.437012375360098,0.9030640728111887,0.3142677561282212,0.10178367048501968,nan,0.10178367048501968,19.437012375360098,0.38959070602835993
example_00009,median,blur_contrast,0.01149558462202549,0.1022958904504776,19.394689372556495,0.8995683343262489,0.21140731556106634,0.1022958904504776,nan,0.10178367048501968,19.437012375360098,0.3275410650040295
example_00009,inpaint_or_denoise,blur_contrast,0.011577018536627293,0.10228727012872696,19.364032713346212,0.8951969677546966,0.1610062893081761,0.10228727012872696,nan,0.10178367048501968,19.437012375360098,0.22542520697071414
example_00009,nl_means_denoise,blur_contrast,0.011577018536627293,0.10228727012872696,19.364032713346212,0.8951969677546966,0.1610062893081761,0.10228727012872696,nan,0.10178367048501968,19.437012375360098,0.22542520697071414
example_00010,unchanged,scratch_dust,0.00591413676738739,0.038479432463645935,22.281086364154397,0.962247560844001,0.30060120240480964,0.14497610926628113,0.018931066617369652,0.038479432463645935,22.281086364154397,2.3735014714262213
example_00010,median,scratch_dust,0.004364501219242811,0.0321047306060791,23.600653808490712,0.9717935843156777,0.20064724919093851,0.12901359796524048,0.014316288754343987,0.038479432463645935,22.281086364154397,1.2234211332822493
example_00010,inpaint_or_denoise,scratch_dust,0.0009055720875039697,0.020549219101667404,30.43076972231138,0.994474524342245,0.4756258234519104,0.02936469204723835,0.018931066617369652,0.038479432463645935,22.281086364154397,1.6473752392906211
example_00010,nl_means_denoise,scratch_dust,0.005607827566564083,0.03328569978475571,22.5120534882903,0.9640471719751746,0.26490984743411927,0.14319513738155365,0.013110894709825516,0.038479432463645935,22.281086364154397,1.4799649603352303
example_00011,unchanged,grain,0.0046762740239501,0.05473154038190842,23.301000476379702,0.9720411917762611,0.1225410575708356,0.05473154038190842,nan,0.05473154038190842,23.301000476379702,4.2730460273826765
example_00011,median,grain,0.0011940400581806898,0.026638133451342583,29.229811030600807,0.9927055057632842,0.285558583106267,0.026638133451342583,nan,0.05473154038190842,23.301000476379702,1.3442508536170998
example_00011,inpaint_or_denoise,grain,0.004465313628315926,0.05299742519855499,23.50148032349118,0.9732736260682313,0.12878787878787878,0.05299742519855499,nan,0.05473154038190842,23.301000476379702,4.141567592294698
example_00011,nl_means_denoise,grain,0.004465313628315926,0.05299742519855499,23.50148032349118,0.9732736260682313,0.12878787878787878,0.05299742519855499,nan,0.05473154038190842,23.301000476379702,4.141567592294698
example_00012,unchanged,blur_contrast,0.007300382014364004,0.0803823471069336,21.36654413524827,0.9445882406225073,0.1744518589132507,0.0803823471069336,nan,0.0803823471069336,21.36654413524827,0.3991403359430973
example_00012,median,blur_contrast,0.007427213713526726,0.08075453341007233,21.291740793468218,0.9435370248397328,0.15174363807728558,0.08075453341007233,nan,0.0803823471069336,21.36654413524827,0.34237867056909416
example_00012,inpaint_or_denoise,blur_contrast,0.007709319703280926,0.08086632192134857,21.129839438876274,0.9414128562455898,0.13516068052930058,0.08086632192134857,nan,0.0803823471069336,21.36654413524827,0.21674508254757913
example_00012,nl_means_denoise,blur_contrast,0.007709319703280926,0.08086632192134857,21.129839438876274,0.9414128562455898,0.13516068052930058,0.08086632192134857,nan,0.0803823471069336,21.36654413524827,0.21674508254757913
example_00013,unchanged,scratch_dust,0.0028420034795999527,0.026264265179634094,25.463753946808456,0.9757817653103807,0.635326650535776,0.1423480063676834,0.019087083637714386,0.026264265179634094,25.463753946808456,1.5133557742459978
example_00013,median,scratch_dust,0.002888825722038746,0.024612007662653923,25.39278657615792,0.9749306485473698,0.49548899314326955,0.13027501106262207,0.018079116940498352,0.026264265179634094,25.463753946808456,0.8521681941944769
