method,degradation_type,n_examples,mse_mean,mse_median,mae_mean,mae_median,psnr_mean,psnr_median,ssim_simple_mean,ssim_simple_median,edge_similarity_mean,edge_similarity_median,masked_mae_mean,masked_mae_median,outside_mask_mae_mean,outside_mask_mae_median,input_mae_mean,input_mae_median,input_psnr_mean,input_psnr_median,high_frequency_ratio_mean,high_frequency_ratio_median
conditional_ddpm_v3_splitaware_50_steps,blur_contrast,7,0.041144254085208685,0.022327963262796402,0.17851032742432185,0.13187089562416077,15.218042758381497,16.511508910831093,0.7725399147700666,0.8356036940797326,0.3736238458616983,0.40675990675990675,0.17851032742432185,0.13187089562416077,,,0.08690787532499858,0.0888451635837555,20.68796805479418,20.493759946330815,0.6071734760241165,0.5911074853837303
conditional_ddpm_v3_splitaware_50_steps,grain,7,0.056833836516099315,0.03267264366149902,0.2039794017161642,0.16325590014457703,14.628847445989702,14.858157237691227,0.7529420918837699,0.8404911039493848,0.31326802635237483,0.33516483516483514,0.2039794017161642,0.16325590014457703,,,0.05501708867294448,0.055213358253240585,23.261001911985698,23.26310902718838,0.7511131346415144,0.6706365593388105
conditional_ddpm_v3_splitaware_50_steps,scratch_dust,7,0.04580758884549141,0.04450672119855881,0.1855518083487238,0.19374403357505798,14.597021208466895,13.5157439892852,0.7798006679886712,0.7883371206028581,0.4036012179798,0.4034531360112755,0.1968675298350198,0.18317429721355438,0.18414578161069325,0.1926030069589615,0.035507620977503915,0.036740291863679886,21.80816869039537,21.327879588971417,0.7542191826286075,0.685903153056226
