rank,frame_path,grain_score,manual_keep,notes
307,data\selected_frames\nosferatu_non_title_cards\nosferatu_000189.png,0.003453772747889161,,
308,data\selected_frames\nosferatu_non_title_cards\nosferatu_000446.png,0.003442598506808281,,
309,data\selected_frames\nosferatu_non_title_cards\nosferatu_000409.png,0.0034219014924019575,,
310,data\selected_frames\nosferatu_non_title_cards\nosferatu_000127.png,0.0034205950796604156,,
311,data\selected_frames\nosferatu_non_title_cards\nosferatu_000443.png,0.0034175703767687082,,
312,data\selected_frames\nosferatu_non_title_cards\nosferatu_000256.png,0.003414396895095706,,
313,data\selected_frames\nosferatu_non_title_cards\nosferatu_000198.png,0.0034111340064555407,,
314,data\selected_frames\nosferatu_non_title_cards\nosferatu_000249.png,0.0034102655481547117,,
315,data\selected_frames\nosferatu_non_title_cards\nosferatu_000452.png,0.003401669440791011,,
316,data\selected_frames\nosferatu_non_title_cards\nosferatu_000196.png,0.0033942691516131163,,
317,data\selected_frames\nosferatu_non_title_cards\nosferatu_000258.png,0.003392040729522705,,
318,data\selected_frames\nosferatu_non_title_cards\nosferatu_000195.png,0.003382571740075946,,
319,data\selected_frames\nosferatu_non_title_cards\nosferatu_000363.png,0.003381459042429924,,
320,data\selected_frames\nosferatu_non_title_cards\nosferatu_000362.png,0.0033739276695996523,,
321,data\selected_frames\nosferatu_non_title_cards\nosferatu_000162.png,0.003367285942658782,,
322,data\selected_frames\nosferatu_non_title_cards\nosferatu_000412.png,0.003364857053384185,,
323,data\selected_frames\nosferatu_non_title_cards\nosferatu_000105.png,0.0033471405040472746,,
324,data\selected_frames\nosferatu_non_title_cards\nosferatu_000595.png,0.0033417779486626387,,
325,data\selected_frames\nosferatu_non_title_cards\nosferatu_000121.png,0.0033406000584363937,,
326,data\selected_frames\nosferatu_non_title_cards\nosferatu_000306.png,0.003326126141473651,,
327,data\selected_frames\nosferatu_non_title_cards\nosferatu_000455.png,0.0033223263453692198,,
328,data\selected_frames\nosferatu_non_title_cards\nosferatu_000128.png,0.0033165384083986282,,
329,data\selected_frames\nosferatu_non_title_cards\nosferatu_000393.png,0.0033049669582396746,,
330,data\selected_frames\nosferatu_non_title_cards\nosferatu_000130.png,0.003303994657471776,,
331,data\selected_frames\nosferatu_non_title_cards\nosferatu_000126.png,0.003292640671133995,,
332,data\selected_frames\nosferatu_non_title_cards\nosferatu_000305.png,0.003272799076512456,,
333,data\selected_frames\nosferatu_non_title_cards\nosferatu_000190.png,0.003249034285545349,,
334,data\selected_frames\nosferatu_non_title_cards\nosferatu_000302.png,0.0032349831890314817,,
335,data\selected_frames\nosferatu_non_title_cards\nosferatu_000303.png,0.003232620656490326,,
336,data\selected_frames\nosferatu_non_title_cards\nosferatu_000118.png,0.003227538662031293,,
337,data\selected_frames\nosferatu_non_title_cards\nosferatu_000377.png,0.003221099032089114,,
338,data\selected_frames\nosferatu_non_title_cards\nosferatu_000500.png,0.0032085180282592773,,
339,data\selected_frames\nosferatu_non_title_cards\nosferatu_000389.png,0.003194240154698491,,
340,data\selected_frames\nosferatu_non_title_cards\nosferatu_000453.png,0.0031864133197814226,,
341,data\selected_frames\nosferatu_non_title_cards\nosferatu_000077.png,0.003108387580141425,,
342,data\selected_frames\nosferatu_non_title_cards\nosferatu_000119.png,0.0031075074803084135,,
343,data\selected_frames\nosferatu_non_title_cards\nosferatu_000304.png,0.0030844497960060835,,
344,data\selected_frames\nosferatu_non_title_cards\nosferatu_000553.png,0.0030784306582063437,,
345,data\selected_frames\nosferatu_non_title_cards\nosferatu_000131.png,0.0030736608896404505,,
346,data\selected_frames\nosferatu_non_title_cards\nosferatu_000473.png,0.0030594177078455687,,
347,data\selected_frames\nosferatu_non_title_cards\nosferatu_000129.png,0.0030444201547652483,,
348,data\selected_frames\nosferatu_non_title_cards\nosferatu_000301.png,0.0030334831681102514,,
349,data\selected_frames\nosferatu_non_title_cards\nosferatu_000450.png,0.0030133824329823256,,
350,data\selected_frames\nosferatu_non_title_cards\nosferatu_000541.png,0.003000478493049741,,
351,data\selected_frames\nosferatu_non_title_cards\nosferatu_000254.png,0.002999100834131241,,
352,data\selected_frames\nosferatu_non_title_cards\nosferatu_000260.png,0.0029896125197410583,,
353,data\selected_frames\nosferatu_non_title_cards\nosferatu_000431.png,0.0029884735122323036,,
354,data\selected_frames\nosferatu_non_title_cards\nosferatu_000552.png,0.002983416197821498,,
355,data\selected_frames\nosferatu_non_title_cards\nosferatu_000117.png,0.0029817118775099516,,
356,data\selected_frames\nosferatu_non_title_cards\nosferatu_000087.png,0.002973999595269561,,
357,data\selected_frames\nosferatu_non_title_cards\nosferatu_000407.png,0.0029706310015171766,,
358,data\selected_frames\nosferatu_non_title_cards\nosferatu_000401.png,0.002965775551274419,,
359,data\selected_frames\nosferatu_non_title_cards\nosferatu_000405.png,0.0029478417709469795,,
360,data\selected_frames\nosferatu_non_title_cards\nosferatu_000392.png,0.00293464376591146,,
361,data\selected_frames\nosferatu_non_title_cards\nosferatu_000397.png,0.0029121332336217165,,
362,data\selected_frames\nosferatu_non_title_cards\nosferatu_000338.png,0.0028765294700860977,,
363,data\selected_frames\nosferatu_non_title_cards\nosferatu_000542.png,0.0028559050988405943,,
364,data\selected_frames\nosferatu_non_title_cards\nosferatu_000454.png,0.0028552694711834192,,
365,data\selected_frames\nosferatu_non_title_cards\nosferatu_000551.png,0.0028410034719854593,,
366,data\selected_frames\nosferatu_non_title_cards\nosferatu_000343.png,0.002840659348294139,,
367,data\selected_frames\nosferatu_non_title_cards\nosferatu_000089.png,0.002797206863760948,,
368,data\selected_frames\nosferatu_non_title_cards\nosferatu_000342.png,0.00279259798116982,,
369,data\selected_frames\nosferatu_non_title_cards\nosferatu_000449.png,0.002781829796731472,,
370,data\selected_frames\nosferatu_non_title_cards\nosferatu_000341.png,0.002741861389949918,,
371,data\selected_frames\nosferatu_non_title_cards\nosferatu_000540.png,0.002720833523198962,,
372,data\selected_frames\nosferatu_non_title_cards\nosferatu_000433.png,0.0027140311431139708,,
373,data\selected_frames\nosferatu_non_title_cards\nosferatu_000261.png,0.002698904601857066,,
374,data\selected_frames\nosferatu_non_title_cards\nosferatu_000474.png,0.0026955604553222656,,
375,data\selected_frames\nosferatu_non_title_cards\nosferatu_000263.png,0.0026915220078080893,,
376,data\selected_frames\nosferatu_non_title_cards\nosferatu_000402.png,0.0026899713557213545,,
377,data\selected_frames\nosferatu_non_title_cards\nosferatu_000457.png,0.0026673832908272743,,
378,data\selected_frames\nosferatu_non_title_cards\nosferatu_000340.png,0.0026664230972528458,,
379,data\selected_frames\nosferatu_non_title_cards\nosferatu_000506.png,0.0026292691472917795,,
380,data\selected_frames\nosferatu_non_title_cards\nosferatu_000507.png,0.002608618699014187,,
381,data\selected_frames\nosferatu_non_title_cards\nosferatu_000086.png,0.00256866286508739,,
382,data\selected_frames\nosferatu_non_title_cards\nosferatu_000578.png,0.0024469939526170492,,
383,data\selected_frames\nosferatu_non_title_cards\nosferatu_000262.png,0.002442097757011652,,
384,data\selected_frames\nosferatu_non_title_cards\nosferatu_000475.png,0.002421524841338396,,
385,data\selected_frames\nosferatu_non_title_cards\nosferatu_000501.png,0.002411992521956563,,
386,data\selected_frames\nosferatu_non_title_cards\nosferatu_000222.png,0.0024061084259301424,,
387,data\selected_frames\nosferatu_non_title_cards\nosferatu_000391.png,0.0023629674687981606,,
388,data\selected_frames\nosferatu_non_title_cards\nosferatu_000432.png,0.002339967293664813,,
389,data\selected_frames\nosferatu_non_title_cards\nosferatu_000532.png,0.0022697898093611,,
390,data\selected_frames\nosferatu_non_title_cards\nosferatu_000537.png,0.002265172777697444,,
391,data\selected_frames\nosferatu_non_title_cards\nosferatu_000406.png,0.0022633476182818413,,
392,data\selected_frames\nosferatu_non_title_cards\nosferatu_000376.png,0.0022246476728469133,,
393,data\selected_frames\nosferatu_non_title_cards\nosferatu_000539.png,0.0022005701903253794,,
394,data\selected_frames\nosferatu_non_title_cards\nosferatu_000396.png,0.0021713117603212595,,
395,data\selected_frames\nosferatu_non_title_cards\nosferatu_000550.png,0.0021339328959584236,,
396,data\selected_frames\nosferatu_non_title_cards\nosferatu_000395.png,0.002103430451825261,,
397,data\selected_frames\nosferatu_non_title_cards\nosferatu_000403.png,0.002085945336148143,,
398,data\selected_frames\nosferatu_non_title_cards\nosferatu_000276.png,0.002055708086118102,,
399,data\selected_frames\nosferatu_non_title_cards\nosferatu_000275.png,0.002045908011496067,,
400,data\selected_frames\nosferatu_non_title_cards\nosferatu_000538.png,0.002015601145103574,,
401,data\selected_frames\nosferatu_non_title_cards\nosferatu_000274.png,0.001993148121982813,,
402,data\selected_frames\nosferatu_non_title_cards\nosferatu_000580.png,0.001986887538805604,,
403,data\selected_frames\nosferatu_non_title_cards\nosferatu_000210.png,0.001985544338822365,,
404,data\selected_frames\nosferatu_non_title_cards\nosferatu_000088.png,0.001980713801458478,,
405,data\selected_frames\nosferatu_non_title_cards\nosferatu_000531.png,0.0019524380331858993,,
406,data\selected_frames\nosferatu_non_title_cards\nosferatu_000549.png,0.001933676772750914,,
407,data\selected_frames\nosferatu_non_title_cards\nosferatu_000375.png,0.0017960057593882084,,
408,data\selected_frames\nosferatu_non_title_cards\nosferatu_000209.png,0.0017102587735280395,,
409,data\selected_frames\nosferatu_non_title_cards\nosferatu_000548.png,0.0016757423290982842,,
410,data\selected_frames\nosferatu_non_title_cards\nosferatu_000533.png,0.0016524969832971692,,
411,data\selected_frames\nosferatu_non_title_cards\nosferatu_000208.png,0.0016516040777787566,,
412,data\selected_frames\nosferatu_non_title_cards\nosferatu_000447.png,0.0016178108053281903,,
413,data\selected_frames\nosferatu_non_title_cards\nosferatu_000508.png,0.0015464230673387647,,
414,data\selected_frames\nosferatu_non_title_cards\nosferatu_000404.png,0.0014184542233124375,,
415,data\selected_frames\nosferatu_non_title_cards\nosferatu_000367.png,0.00141287746373564,,
416,data\selected_frames\nosferatu_non_title_cards\nosferatu_000110.png,0.0013808506773784757,,
417,data\selected_frames\nosferatu_non_title_cards\nosferatu_000419.png,0.0009001931757666171,,
418,data\selected_frames\nosferatu_non_title_cards\nosferatu_000476.png,0.0006862737354822457,,
419,data\selected_frames\nosferatu_non_title_cards\nosferatu_000006.png,-1.0,,
420,data\selected_frames\nosferatu_non_title_cards\nosferatu_000007.png,-1.0,,
421,data\selected_frames\nosferatu_non_title_cards\nosferatu_000015.png,-1.0,,
422,data\selected_frames\nosferatu_non_title_cards\nosferatu_000045.png,-1.0,,
423,data\selected_frames\nosferatu_non_title_cards\nosferatu_000046.png,-1.0,,
424,data\selected_frames\nosferatu_non_title_cards\nosferatu_000057.png,-1.0,,
425,data\selected_frames\nosferatu_non_title_cards\nosferatu_000068.png,-1.0,,
426,data\selected_frames\nosferatu_non_title_cards\nosferatu_000071.png,-1.0,,
427,data\selected_frames\nosferatu_non_title_cards\nosferatu_000244.png,-1.0,,
428,data\selected_frames\nosferatu_non_title_cards\nosferatu_000311.png,-1.0,,
429,data\selected_frames\nosferatu_non_title_cards\nosferatu_000414.png,-1.0,,
430,data\selected_frames\nosferatu_non_title_cards\nosferatu_000418.png,-1.0,,
431,data\selected_frames\nosferatu_non_title_cards\nosferatu_000436.png,-1.0,,
432,data\selected_frames\nosferatu_non_title_cards\nosferatu_000502.png,-1.0,,
433,data\selected_frames\nosferatu_non_title_cards\nosferatu_000503.png,-1.0,,
434,data\selected_frames\nosferatu_non_title_cards\nosferatu_000504.png,-1.0,,
435,data\selected_frames\nosferatu_non_title_cards\nosferatu_000522.png,-1.0,,
436,data\selected_frames\nosferatu_non_title_cards\nosferatu_000523.png,-1.0,,
437,data\selected_frames\nosferatu_non_title_cards\nosferatu_000524.png,-1.0,,
438,data\selected_frames\nosferatu_non_title_cards\nosferatu_000525.png,-1.0,,
439,data\selected_frames\nosferatu_non_title_cards\nosferatu_000530.png,-1.0,,
440,data\selected_frames\nosferatu_non_title_cards\nosferatu_000547.png,-1.0,,
